SALDO sense ID,polarity label
violblå..1,0
violdoft..1,0
violett..1,0
violin..1,0
violinist..1,0
violinklav..1,0
violoncell..1,0
violoncellist..1,0
vip..1,0
vipa..1,0
vipp..1,0
vippa..1,0
vippa..2,0
vippa..3,0
vippa..4,0
vippande..1,0
vippande..2,0
vippande..3,0
vipparm..1,0
vippbräde..1,0
vippig..1,0
vippighet..1,0
vippkoppling..1,0
vippstjärt..1,0
viprum..1,0
vira..2,0
vira..3,0
virak..1,0
viral..1,1
virginiahjort..1,0
virilism..1,0
virilitet..1,1
virka..1,0
virkande..1,0
virke..1,0
virke..2,0
virkesfångst..1,1
virkeskvalitet..1,1
virkesmätning..1,0
virkesupplag..1,0
virkgarn..1,0
virkkrok..1,0
virkning..1,0
virknål..1,0
virolog..1,0
virra..1,-1
virrande..1,-1
virre..1,0
virrpanna..1,-1
virrvarr..1,-1
virtuos..1,1
virtuos..2,1
virtuositet..1,1
virtuosmässig..1,1
virtuosmässighet..1,1
virtuosnummer..1,0
virulens..1,-1
virulent..1,-1
virus..2,0
virusepidemi..1,-1
virusinfektion..1,-1
virusrisk..1,-1
virussjukdom..1,-1
virvel..1,0
virvelrörelse..1,0
virvelstorm..1,0
virvelström..1,0
virvelvind..1,0
virvla..1,0
virvlande..1,0
visafton..1,0
visakort..1,0
visarkiv..1,0
visbok..1,0
Visbyvecka..1,0
vischan..1,0
viscount..1,0
visdom..1,1
visdomskälla..1,0
visdomsord..1,1
visdomsregel..1,0
visdomstand..1,0
visefall..1,-1
visent..1,0
visera..1,0
viserande..1,0
viserbar..1,0
viserbarhet..1,0
visering..1,0
viseringskort..1,0
vishet..1,1
vishetslära..1,0
visibel..1,0
visibel..2,0
visigoter..1,0
visigotisk..1,0
visionslöshet..1,-1
visionär..1,0
visionär..2,0
visir..1,1
visir..2,0
visirlinje..1,0
visirskiva..1,0
visit..1,0
visitation..1,0
visitator..1,0
visitera..1,0
visiterande..1,0
visiterbar..1,0
visiterbarhet..1,0
visitering..1,0
visitkort..1,0
viska..1,0
viska..2,1
viska..3,1
viskande..1,0
viskande..2,1
viskare..1,1
viskning..1,0
viskos..1,0
viskositet..1,0
viskös..1,0
vislig..1,1
vislighet..1,1
visman..1,0
visning..1,0
visningssal..1,0
visp..1,0
visp..2,0
vispa..1,0
vispande..1,0
visper..1,-1
vispgrädde..1,0
vispig..1,-1
vispighet..1,-1
visselblåsare..1,-1
visselpipa..1,0
visselpipsmånglare..1,0
vissen..1,0
vissen..2,-1
visshet..1,1
vissla..1,0
vissla..2,0
vissla..3,-1
visslande..1,0
visslare..1,0
visslare..2,-1
vissling..1,0
vissna..1,0
vissnande..1,0
vissnesjuka..1,-1
visstidsanställd..1,0
visstidsanställning..1,0
visstidsförordnande..1,0
vissång..1,0
vissångare..1,0
vistande..1,0
viste..1,0
vistelse..1,0
vistelseort..1,0
visthus..1,0
visthusbod..1,0
visualisera..1,0
visualiserande..1,0
visualiserbar..1,0
visualiserbarhet..1,0
visualisering..1,0
visuell..1,0
visumbrott..1,-1
visumregel..1,0
vitaktig..1,0
vitaktighet..1,0
vital..1,1
vital..2,1
vitalbehov..1,0
vitalfärgning..1,0
vitalförnimmelse..1,0
vitaliserbar..1,1
vitaliserbarhet..1,1
vitalisering..1,1
vitalism..1,0
vitalistisk..1,0
vitalkapacitet..1,0
vitalkraft..1,0
vitamin..1,0
vitaminberikad..1,1
vitaminburk..1,0
vitaminera..1,0
vitaminerande..1,0
vitaminerbar..1,0
vitaminerbarhet..1,0
vitaminering..1,0
vitaminrik..1,0
vitaminrikhet..1,0
vitaxighet..1,-1
vitbeta..1,0
vitbleck..1,0
vitblå..1,0
vitbok..1,0
vitbroderi..1,0
vitesförbud..1,-1
vitesföreläggande..1,-1
vitfisk..1,0
vitglänsande..1,0
vitglödande..1,0
vitglödga..1,0
vitglödgande..1,0
vitglödgning..1,0
vitgrå..1,0
vitgrön..1,0
vithet..1,0
vithyllt..1,0
vithyllthet..1,0
vithårig..1,0
vithårighet..1,0
vitiligo..1,0
vitkalka..1,0
vitkalkande..1,0
vitkindad..1,0
vitklädd..1,0
vitklöver..1,0
vitkål..1,0
vitlackera..1,0
vitlackerande..1,0
vitlackering..1,0
vitlimma..1,0
vitlimmande..1,0
vitlimning..1,0
vitling..1,0
vitlinglyra..1,0
vitlök..1,0
vitlöksklyfta..1,0
vitlökskorv..1,0
vitmaktideologi..1,0
vitmena..1,0
vitmenande..1,0
vitmening..1,0
vitmetall..1,0
vitmossa..1,0
vitmålad..1,0
vitmåra..1,0
vitmässing..1,0
vitmögelost..1,0
vitna..1,0
vitnad..1,0
vitnande..1,0
vitnos..1,0
vitnosad..1,0
vitnosdelfin..1,0
vitpeppar..1,0
vitplister..1,0
vitputsad..1,-1
vitrin..1,0
vitrinskåp..1,0
vitriol..1,0
vitriololja..1,0
vitrock..1,0
vitrockseffekt..1,0
vitryggig..1,0
vitrysk..1,0
vitryska..1,0
vitryska..2,0
vitryss..1,0
viträv..1,0
vitsa..1,0
vitsande..1,0
vitsig..1,0
vitsighet..1,0
vitsippa..1,0
vitsippsbacke..1,0
vitskäggig..1,0
vitskäggighet..1,0
vitslammad..1,0
vitsord..1,0
vitsorda..1,0
vitsordande..1,0
vitsvanshjort..1,0
vitta..1,0
vittande..1,0
vittbekant..1,0
vittberest..1,0
vittberesthet..1,0
vittberömd..1,1
vittberömdhet..1,1
vitter..1,0
vitterhet..1,0
vitterlek..1,0
vittfamnande..1,0
vittflygande..1,0
vittförgrenad..1,0
vittja..1,0
vittjande..1,0
vittna..1,0
vittnande..1,0
vittnesberättelse..1,0
vittnesbås..1,0
vittnesbörd..1,0
vittnesed..1,0
vittnesförhör..1,0
vittnesgill..1,0
vittnesgillhet..1,0
vittneskonfrontation..1,0
vittnesmål..1,0
vittnespsykologi..1,0
vittnesskrank..1,0
vittnesuppgift..1,0
vittnesutsaga..1,0
vittomfattande..1,0
vittra..1,1
vittra..2,0
vittrande..1,1
vittrande..2,0
vittring..1,1
vittring..2,0
vittvätt..1,1
vitval..1,0
vitvaror..1,0
vitved..1,0
vitvin..1,0
vitögat..1,0
viv..1,0
viva..1,0
vivacitet..1,1
vivel..1,0
vivianit..1,0
vivipar..1,0
vivisektion..1,0
vivisektör..1,0
vivör..1,1
vlogg..1,0
vobba..1,1
vobbande..1,1
vobbare..1,1
wobbler..1,0
vodka..1,0
vodkaglas..1,0
voidkoefficient..1,0
voile..1,0
vojlock..1,0
wok..1,0
woka..1,0
vokabel..1,0
vokabelsamling..1,0
vokabulär..1,0
vokal..1,0
vokal..2,0
vokalbalans..1,0
vokalförändring..1,0
vokalharmoni..1,0
vokalis..1,0
vokalisation..1,0
vokalisation..2,0
vokalisera..1,0
vokalisera..2,0
vokaliserande..1,0
vokaliserande..2,0
vokaliserbar..1,0
vokaliserbar..2,0
vokaliserbarhet..1,0
vokaliserbarhet..2,0
vokalisering..1,0
vokalisering..2,0
vokalisk..1,0
vokalism..1,0
vokalist..1,0
vokalkvalitet..1,0
vokalkvantitet..1,0
vokallängd..1,0
vokalmummel..1,0
vokalmusik..1,0
vokalmöte..1,0
vokalrim..1,0
vokalväxling..1,0
wokande..1,0
vokativ..1,0
wokning..1,0
wokpanna..1,0
volang..1,0
volapük..1,0
volauvent..1,0
volfram..1,0
volframnål..1,0
voljär..1,-1
Volkswagenbuss..1,0
volley..1,0
volleyboll..1,0
volleyboll..2,0
volontera..1,0
volonterande..1,0
volontering..1,0
volontär..1,0
volontär..2,0
volontär..3,0
volt..1,0
volt..2,0
volt..3,0
volta..1,0
volta..2,-1
voltan..1,0
voltande..1,0
voltige..1,0
voltigera..1,0
voltigerande..1,0
voltigering..1,0
voltigör..1,0
voltmeter..1,0
voltmätare..1,0
volttal..1,0
voluminös..1,0
voluntarism..1,0
voluntaristisk..1,0
volut..1,0
Volvoanställd..1,0
volym..1,0
volym..2,0
volym..3,1
volym..4,0
volymenhet..1,0
volymmässig..1,0
volymprocent..1,0
volymvikt..1,0
vomb..1,0
vombat..1,0
vomering..1,-1
vomitiv..1,0
voodoo..1,0
worcestersås..1,0
workshop..1,0
vorstehhund..1,0
votera..1,0
voterande..1,0
votering..1,0
voteringsskylt..1,0
votivgåva..1,-1
votivljus..1,0
votivskepp..1,0
votum..1,0
voucher..1,0
vov..2,0
vovve..1,0
voyeur..1,0
voyeuristisk..1,0
voyeuristiskhet..1,0
vraka..2,0
vraka..3,0
vrakande..2,0
vrakande..3,0
vrakeka..1,0
vrakfynd..1,0
vrakgods..1,0
vrakjärn..1,0
vraklax..1,0
vrakletare..1,0
vrakplundrare..1,-1
vrakplundring..1,-1
vrakrest..1,0
vrakspillra..1,0
vred..1,-1
vred..2,0
vrede..1,-1
vredhet..1,-1
vrensk..1,-1
vrenskas..1,-1
vrenskhet..1,-1
vresig..1,-1
vresig..2,0
vresighet..1,-1
vrestall..1,0
vresved..1,0
vret..1,0
vricka..1,-1
vricka..2,0
vrickad..1,-1
vrickande..1,-1
vrickande..2,0
vrickning..1,-1
vrida..1,0
vridande..1,0
vridbar..1,0
vridbarhet..1,0
vriden..1,-1
vridenhet..1,-1
vridjärnsinstrument..1,0
vridled..1,0
vridmoment..1,1
vridning..1,0
vridningsaxel..1,0
vridscen..1,0
vridspoleinstrument..1,0
vril..1,0
vrist..1,0
vristben..1,0
vristlänk..1,0
vrå..1,0
vråk..1,0
vråk..2,0
vrål..1,0
vråla..1,0
vråla..2,0
vrålande..1,0
vrålande..2,0
vrålapa..1,0
vrålflott..1,1
vrålflotthet..1,1
vrålplugga..1,0
vrålpluggande..1,0
vrålåk..1,0
vrång..1,-1
vrångbild..1,0
vrångföreställning..1,0
vrånghet..1,-1
vrångvis..1,-1
vrångvishet..1,-1
vräka..1,0
vräka..2,0
vräka..3,1
vräka..4,1
vräka_bort..1,0
vräkande..1,0
vräkande..2,0
vräkande..3,1
vräkare..1,0
vräkig..1,1
vräkighet..1,1
vräkning..1,0
vränga..1,0
vrängande..1,0
vrängning..1,0
vrövel..1,-1
vrövla..1,-1
vrövlande..1,-1
vula..1,0
vulande..1,0
vulgarisera..1,-1
vulgariserande..1,-1
vulgariserbar..1,-1
vulgariserbarhet..1,-1
vulgaritet..1,-1
vulgo..1,-1
vulgonäste..1,0
vulgärlatin..1,0
vulka..1,0
vulkan..1,0
vulkanaska..1,0
vulkande..1,0
vulkanisator..1,0
vulkanisera..1,0
vulkaniserande..1,0
vulkaniserbar..1,0
vulkaniserbarhet..1,0
vulkanisering..1,0
vulkanisk..1,0
vulkanism..1,0
vulkanit..1,0
vulkankrater..1,0
vulkankägla..1,0
vulkanutbrott..1,0
vulkanvarning..1,-1
vulkanö..1,0
vulkapparat..1,0
vulst..1,0
vulstig..1,0
vulstighet..1,0
vulva..1,0
vurm..1,1
vurmeri..1,0
vurpa..1,0
vurpa..2,0
vurpande..1,0
vurst..1,0
vurst..2,0
vuvuzela..1,0
vuvuzelatutande..1,0
vuvuzelatutande..2,0
vuxendos..1,0
vuxenliv..1,0
vuxenmobbning..1,-1
vuxenstuderande..1,0
vuxenstudiestöd..1,1
vuxenutbildning..1,0
vuxenvärlden..1,0
VVS-armatur..1,0
vy..1,0
vykort..1,0
vykortstext..1,0
vykortsvy..1,0
vyssa..1,0
vyssande..1,0
våda..1,-1
vådaskjuta..1,-1
vådaskjutande..1,-1
vådaskjutning..1,-1
vådaskott..1,-1
vådeld..1,0
vådlig..1,-1
vådlighet..1,-1
våffelbindning..1,0
våffeldagen..1,0
våffeljärn..1,0
våffelmönstrad..1,0
våffla..1,0
vågbalans..1,0
vågberg..1,0
vågbrytare..1,0
vågform..1,0
vågformad..1,0
vågformig..1,0
vågformighet..1,0
vågfront..1,0
vågföra..1,0
vågförande..1,0
våghals..1,1
våghalsighet..1,1
våghål..1,0
våghöjd..1,0
vågig..1,0
vågighet..1,0
vågkam..1,0
vågkraft..1,0
våglinje..1,0
våglängd..1,0
vågmekanik..1,0
vågmär..1,0
vågmästare..1,0
vågmästarpolitik..1,0
vågmästarroll..1,0
vågmästeri..1,0
vågnatur..1,0
vågpapp..1,0
vågplan..1,0
vågrät..1,0
vågräthet..1,0
vågrörelse..1,0
vågsam..1,-1
vågsamhet..1,-1
vågskål..1,0
vågstycke..1,-1
vågsvall..1,0
vågtopp..1,0
våldföra..1,-1
våldförande..1,-1
våldgästa..1,0
våldgästande..1,0
våldgästning..1,0
våldsbejakande..1,1
våldsbejakande..2,1
våldsbenägenhet..1,-1
våldsbrottsling..1,-1
våldsdrabbad..1,-1
våldsförhärligande..1,-1
våldsgärning..1,-1
våldsincident..1,0
våldsmentalitet..1,0
våldspiral..1,0
våldsplågad..1,-1
våldspornografi..1,0
våldsporr..1,0
våldsrotel..1,0
våldsskildring..1,0
våldsutsatt..1,-1
våldsutsatthet..1,-1
våldsvåg..1,0
våldtagning..1,-1
våldtäktsbenägenhet..1,0
våldtäktsdömd..1,-1
våldtäktsförsök..1,0
våldtäktsmisstänkt..1,-1
våle..1,0
vålm..1,0
vålma..1,0
vålmande..1,0
vålmning..1,0
våm..1,0
vån..1,1
vång..1,0
våning..1,0
våning..2,0
våningsplan..1,0
våningssäng..1,0
vånna..1,0
vånnande..1,0
våp..1,-1
våpig..1,-1
våpighet..1,-1
våradonis..1,0
vårande..1,0
vårbete..1,0
vårblomma..1,0
vårbrodd..1,0
vårbruk..1,0
vårbrytning..1,0
vårbudget..1,0
vårbäck..1,0
vårdag..1,0
vårdagjämning..1,0
vårdagjämningspunkt..1,0
vårdanstalt..1,0
vårdanställd..1,0
vårdarinna..1,1
vårdavdelning..1,0
vårdbehov..1,0
vårdberoende..1,-1
vårdberoende..2,-1
vårdbidrag..1,1
vårdepression..1,-1
vårdfall..1,0
vårdföretag..1,0
vårdgaranti..1,1
vårdgivare..1,1
vårdhem..1,0
vårdinsats..1,1
vårdintyg..1,0
vårdintygsmässig..1,0
vårdkase..1,0
vårdklinik..1,0
vårdkrävande..1,-1
vårdlinje..1,0
vårdmässig..1,0
vårdmässig..2,0
vårdmässig..3,1
vårdnad..1,0
vårdnadsbidrag..1,1
vårdnadsfylla..1,-1
vårdnadshavare..1,0
vårdpersonal..1,0
vårdplats..1,0
vårdplatsgaranti..1,1
vårdsam..1,1
vårdsamhet..1,1
vårdskada..1,-1
vårdskadad..1,-1
vårdsökande..1,0
vårdtagare..1,0
vårdtecken..1,0
vårdträd..1,0
vårdval..1,0
vårdyrke..1,0
vårfin..1,1
vårflod..1,0
vårflor..1,0
vårfrisk..1,1
vårfrost..1,0
vårfrudagen..1,0
vårfräsch..1,1
vårgrön..1,0
vårkant..1,0
vårluft..1,0
vårlök..1,0
vårmoln..1,0
vårmånad..1,0
vårriksdag..1,0
vårsol..1,0
vårsoppa..1,0
vårstäda..1,1
vårstädande..1,1
vårstädning..1,1
vårsäd..1,0
vårta..1,0
vårtbitare..1,0
vårtbjörk..1,0
vårtecken..1,0
vårtermin..1,0
vårtgård..1,0
vårtig..1,0
vårtighet..1,0
vårtkaktus..1,0
vårtmedel..1,0
vårtrötthet..1,-1
vårtsvets..1,0
vårtsvin..1,0
vårvete..1,0
vårvial..1,0
vårvinter..1,0
vårvintervecka..1,0
vårvisa..1,0
vårväder..1,0
vårväxt..1,0
våröversvämning..1,-1
våt..1,0
våtarv..1,0
våtblank..1,0
våtelement..1,0
våthet..1,0
våtkola..1,0
våtkolande..1,0
våtmark..1,0
våtmassa..1,0
våtpressa..1,0
våtpressande..1,0
våtrum..1,0
våtrumssilikon..1,0
våtservett..1,0
våtstark..1,1
våtstarkhet..1,1
våtstrimmig..1,0
våtutrymme..1,0
våtvarm..1,0
våtvarmhet..1,0
våtvaror..1,-1
väbel..1,0
väckare..1,0
väckarklocka..1,0
väckelse..1,0
väckelseman..1,0
väckelsemöte..1,0
väckelsepredikant..1,0
väckelserörelse..1,0
väckning..1,0
vädd..1,0
väderbeständig..1,0
väderbeständighet..1,0
väderbesvärjare..1,-1
väderbiten..1,0
väderförhållande..1,0
vädergalla..1,0
väderil..1,0
väderkaos..1,-1
väderkarta..1,0
väderkorn..1,0
väderkvarn..1,1
väderlek..1,0
väderleksmässig..1,0
väderleksprognos..1,0
väderleksrapport..1,0
väderlekstjänst..1,0
väderlåda..1,0
väderläge..1,0
vädermanipulation..1,-1
vädermässig..1,0
vädermätning..1,0
väderobservation..1,0
väderomslag..1,0
väderpresentatör..1,0
väderprognos..1,0
väderrapport..1,0
vädersatellit..1,0
vädersegel..1,0
väderskepp..1,0
väderskifte..1,0
vädersol..1,0
väderspänd..1,0
väderspändhet..1,0
väderstinn..1,0
väderstinnhet..1,0
väderstreck..1,0
vädertillstånd..1,0
vädertjänst..1,0
väderväxling..1,0
vädja..1,0
vädjan..1,0
vädjande..1,0
vädjobana..1,0
vädra..1,0
vädra..2,0
vädra..3,0
vädrande..1,0
vädrande..2,0
vädrande..3,0
vädur..1,0
vädur..2,0
väft..1,0
vägarbete..1,1
vägbana..1,0
vägbeläggning..1,0
vägbom..1,0
vägbomb..1,1
vägbro..1,0
vägbula..1,-1
vägbuller..1,-1
vägbygge..1,0
vägdike..1,0
vägdöden..1,-1
vägegenskap..1,0
vägfarande..1,0
vägfärja..1,0
vägförbindelse..1,0
vägförening..1,0
vägförvaltning..1,0
väggarm..1,0
väggband..1,0
väggbonad..1,0
väggdekoration..1,0
väggfast..1,0
väggfält..1,0
väggfäste..1,0
vägghylla..1,0
väggklocka..1,0
väggkonstruktion..1,0
vägglus..1,0
väggmadam..1,0
väggmontera..1,0
väggmonterande..1,0
väggmonterbar..1,0
väggmonterbarhet..1,0
väggmossa..1,0
väggmålning..1,0
väggpelare..1,0
väggplatta..1,0
väggregel..1,0
väggrepp..1,0
väggspackel..1,0
väggspel..1,0
väggtelefon..1,0
väggtidning..1,0
väggur..1,0
vägguttag..1,0
väggyta..1,0
väghållning..1,0
väginvestering..1,0
vägkant..1,0
vägkost..1,0
vägkrog..1,0
vägkurva..1,0
väglag..1,0
väglag..2,0
vägleda..1,0
vägleda..2,1
vägledande..1,1
vägledande..2,0
vägledande..3,1
vägledare..1,0
vägledning..1,1
väglus..1,0
väglängd..1,0
väglös..1,0
vägmaskin..1,0
vägmärke..1,0
vägmätare..1,0
vägning..1,0
vägnät..1,0
vägpirat..1,-1
vägport..1,0
vägrare..1,-1
vägren..1,0
vägräcke..1,0
vägsalt..1,0
vägskylt..1,0
vägskäl..1,0
vägslitage..1,-1
vägsmuts..1,-1
vägspärr..1,-1
vägstolpe..1,1
vägsträcka..1,0
vägtistel..1,0
vägtorn..1,0
vägtrafik..1,0
vägtrumma..1,0
vägtull..1,0
vägtunnel..1,0
vägval..1,0
vägvill..1,-1
vägvillhet..1,-1
vägvisare..1,0
vägvisare..2,0
vägvårda..1,0
vägövergång..1,0
väja..1,-1
väjande..1,-1
väjning..1,-1
väkt..1,1
väktare..1,1
välaktad..1,1
välanpassad..1,0
välansad..1,1
välartad..1,1
välartikulerad..1,0
välavlönad..1,0
välavvägd..1,0
välavvägdhet..1,0
välbefogad..1,0
välbegriplig..1,0
välbegriplighet..1,0
välbehaglig..1,1
välbehållen..1,-1
välbehövlighet..1,1
välbekant..1,0
välbelägen..1,0
välbemedlad..1,1
välberäknad..1,0
välbeställd..1,1
välbeställdhet..1,1
välbesökt..1,0
välbesökthet..1,0
välbetald..1,0
välbetaldhet..1,0
välbetänkt..1,1
välbetänkthet..1,1
välbevakad..1,0
välbevarad..1,1
välbeväpnad..1,0
välbildad..1,0
välboren..1,0
välborstad..1,1
välbärgad..1,1
väld..1,-1
väldaterad..1,0
välde..1,0
väldefinierad..1,0
väldighet..1,0
väldoftande..1,0
väldokumenterad..1,0
väletablerad..1,0
välformad..1,0
välformulerad..1,0
välfriserad..1,0
välfungerande..1,1
välfylld..1,0
välfägna..1,1
välfägnad..1,1
välfägnande..1,1
välfärdsbygge..1,0
välfärdsideologi..1,0
välfärdskris..1,-1
välfärdslöfte..1,1
välfärdspolitik..1,0
välfärdspolitisk..1,0
välfärdssamhälle..1,0
välfärdssjukdom..1,-1
välfärdsstat..1,0
välfärdssystem..1,0
välfärdstjänst..1,1
välförankrad..1,0
välförenlig..1,0
välförenlighet..1,0
välförhållande..1,0
välförklarlig..1,1
välförklarlighet..1,1
välförrättad..1,0
välförsedd..1,0
välförstådd..1,0
välförståelig..1,0
välförståelighet..1,0
välförståndig..1,1
välförståndighet..1,1
välförsörjd..1,0
välförtjänthet..1,1
välgrundad..1,0
välgångsskål..1,0
välgångsönskning..1,1
välgödd..1,-1
välgörenhetsauktion..1,0
välgörenhetsbal..1,0
välgörenhetsbasar..1,0
välgörenhetsorganisation..1,0
välhållen..1,0
välhängd..1,1
välinformerad..1,0
välisolerad..1,0
väljarandel..1,0
väljarbarometer..1,0
väljarflykt..1,-1
väljarkår..1,0
väljarrevolt..1,-1
väljarskara..1,0
väljarstöd..1,1
väljarundersökning..1,0
välja_ut..1,0
välkammad..1,0
välklang..1,0
välklädd..1,0
välkläddhet..1,0
välkomma..1,0
välkomma..2,0
välkomstbägare..1,0
välkomstfest..1,1
välkomstfrukost..1,0
välkomsthälsning..1,1
välkomstmiddag..1,0
välkomstskål..1,0
välkomsttal..1,0
välkändhet..1,1
väll..1,0
välla..1,0
välla..2,0
vällagad..1,0
vällagrad..1,0
vällande..1,0
vällande..2,0
välling..1,0
vällingklocka..1,0
vällingliknande..1,0
välljud..1,0
välljärn..1,0
vällning..1,0
vällovlighet..1,1
vällstål..1,0
vällsvetsning..1,0
vällukt..1,0
välluktande..1,0
vällust..1,1
vällustighet..1,1
vällusting..1,1
välmatad..1,0
välmenande..1,1
välmenthet..1,1
välmotiverad..1,0
välnärdhet..1,1
väloljad..1,0
välondulerad..1,0
välordnad..1,0
välorganiserad..1,0
välplacerad..1,0
välplanerad..1,0
välplägad..1,1
välplöjd..1,0
välpolerad..1,0
välpressad..1,0
välproportionerad..1,0
välputsad..1,1
välregisserad..1,0
välrenommerad..1,0
välriktad..1,0
välrustad..1,0
välsignelsebringande..1,1
välsinnad..1,1
välsittande..1,1
välsituerad..1,1
välsjungande..1,0
välskapad..1,0
välskapt..1,0
välskapthet..1,0
välskhet..1,0
välskjutande..1,-1
välskriven..1,0
välskrivning..1,0
välskrivningsfröken..1,0
välskräddad..1,0
välskuren..1,0
välskötthet..1,1
välsmord..1,0
välsmordhet..1,0
välsorterad..1,0
välspelad..1,0
välspelande..1,0
välspäckad..1,0
välstekt..1,0
välstrukturerad..1,0
välståndssjukdom..1,-1
välstädad..1,1
välställd..1,1
välställdhet..1,1
välsvarvad..1,0
välsydd..1,0
vält..1,0
välta..1,0
välta..2,0
välta..3,0
välta..4,0
vältagen..1,0
vältalare..1,0
vältalig..1,0
vältalighet..1,0
vältande..1,0
vältande..2,0
vältränad..1,0
vältuktad..1,0
välturnerad..1,0
välunderrättad..1,0
väluniformerad..1,0
välutbildad..1,0
välutvecklad..1,1
välva..1,0
välva..2,0
välvande..1,0
välvande..2,0
välvd..1,0
välvdhet..1,0
välventilerad..1,0
välvis..1,1
välvishet..1,1
välvning..1,0
välvning..2,0
välvuxen..1,1
välväxthet..1,1
välältad..1,-1
välönskan..1,1
välönskning..1,1
vämjelig..1,-1
vämjelighet..1,-1
vämjelse..1,-1
vändbar..1,0
vändbarhet..1,0
vändelrot..1,0
vändkors..1,0
vändkrets..1,0
vändning..1,0
vändplats..1,0
vändpunkt..1,0
vändradie..1,0
vändrostning..1,0
vändskiva..1,0
vändsteka..1,0
vändsydd..1,0
vängåva..1,0
vänhet..1,1
väninna..1,1
vänjande..1,0
vänkrets..1,1
vänkär..1,1
vänort..1,0
vänpris..1,0
vänskap..1,1
vänskapsband..1,1
vänskapsfull..1,1
vänskapsförbindelse..1,0
vänskapskram..1,1
vänskapsmatch..1,0
vänskapspris..1,0
vänslande..1,0
vänslas..1,0
vänsteranhängare..1,1
vänsterarm..1,0
vänsterben..1,0
vänsterextrem..1,0
vänsterextremism..1,0
vänsterextremistisk..1,0
vänsterflygel..1,0
vänsterflygel..2,0
vänsterfot..1,0
vänsterfäste..1,1
vänstergir..1,0
vänstergängad..1,0
vänsterhand..1,0
vänsterhandsspelare..1,0
vänsterhänt..1,0
vänsterhänthet..1,0
vänsterinriktad..1,0
vänsterintellektuell..1,0
vänsterkant..1,0
vänsterkant..2,0
vänsterknapp..1,0
vänsterknix..1,0
vänsterknäck..1,0
vänsterknäcka..1,0
vänsterknäckande..1,0
vänsterkoalition..1,0
vänsterkrönikör..1,0
vänsterkurva..1,0
vänsterliberal..1,0
vänsterliberal..2,0
vänsterman..1,1
vänstermyt..1,0
vänsteropposition..1,0
vänsteroppositionell..1,0
vänsterpartist..1,0
vänsterpolitik..1,0
vänsterpolitiker..1,0
vänsterpolitisk..1,0
vänsterprassel..1,1
vänsterprassla..1,1
vänsterprasslande..1,1
vänsterprofessor..1,0
vänsterradikal..1,0
vänsterradikal..2,0
vänsterrebell..1,-1
vänsterregering..1,0
vänstersida..1,0
vänstersinnad..1,1
vänstersocialism..1,0
vänstersocialist..1,0
vänstersocialistisk..1,0
vänstersväng..1,0
vänstersympatiserande..1,1
vänstersympatisör..1,1
vänstertidning..1,0
vänstervriden..1,0
vänsteråra..1,0
vänsteråsikt..1,0
vänsteröga..1,0
vänsteröra..1,0
vänstran..1,0
vänstrande..1,-1
vänsällhet..1,1
väntelista..1,0
väntetid..1,0
väntevärde..1,0
vänthall..1,0
väntjänst..1,1
väntrum..1,0
väntsal..1,0
väpna..1,0
väpnad..1,0
väpnande..1,0
väpnare..1,0
väppling..1,0
värddjur..1,0
värdeanalys..1,0
värdebeständig..1,0
värdebeständighet..1,0
värdebrev..1,0
värdefall..1,0
värdefast..1,0
värdefasthet..1,0
värdefilosofi..1,0
värdefullhet..1,1
värdeföremål..1,0
värdeförlust..1,-1
värdeförsändelse..1,0
värdegemenskap..1,1
värdegrund..1,1
värdegrundsfråga..1,0
värdehandling..1,0
värdehierarki..1,0
värdekonservativ..1,0
värdeladdad..1,1
värdelära..1,0
värdelöshet..1,-1
värdeminskning..1,0
värdemängd..1,0
värdemässig..1,1
värdemässighet..1,1
värdenihilism..1,0
värdenihilistisk..1,0
värdeomdöme..1,1
värdeord..1,0
värdepapper..1,0
värdepappersfond..1,0
värdepappershandel..1,0
värdepappersmarknad..1,0
värdepost..1,0
värdera..1,1
värdera..2,1
värderande..1,1
värderande..2,1
värderare..1,1
värderbar..1,1
värderbar..2,1
värderbarhet..1,1
värderbarhet..2,1
värderingsfri..1,0
värderingsinstrument..1,0
värderingsman..1,1
värderingsmässig..1,0
värderingsnorm..1,1
värderingsskifte..1,0
värderån..1,-1
värdesak..1,0
värdeskala..1,0
värdeskapande..1,0
värdestegring..1,0
värdestruktur..1,0
värdesäker..1,0
värdesäkerhet..1,0
värdesäkra..1,0
värdesäkrande..1,0
värdesättning..1,0
värdesättning..2,1
värdetabell..1,0
värdeteori..1,0
värdetransport..1,0
värdetransportföretag..1,0
värdeökning..1,0
värdfamilj..1,0
värdfolk..1,0
värdhet..1,1
värdhet..2,1
värdighetstecken..1,0
värdinna..1,0
värdmolekyl..1,0
värdpar..1,0
värdshus..1,0
värdshusrörelse..1,0
värdshusvärd..1,0
värdskap..1,0
värdväxling..1,0
värdväxt..1,0
väring..1,0
värja..1,1
värja..2,0
värjande..1,1
värjemålsed..1,0
värjningsskada..1,-1
värjo..1,1
värjstöt..1,0
värk..1,-1
värk..2,-1
värka..1,-1
värkande..1,-1
värkbruten..1,-1
värktablett..1,0
världsalltet..1,0
världsartist..1,0
världsarv..1,0
världsarvslista..1,0
världsatlas..1,0
världsaxel..1,0
Världsbanken..1,0
världsbekant..1,0
världsberömd..1,1
världsberömdhet..1,1
världsbild..1,0
världsborgare..1,0
